Numéro;Date;Montant;Etat;Tiers;Catégories;Sous-catégorie;Compte;Compte virement;Mode paiement;Ref. Paiement;Référence;Projets/Biens;Commentaire
4640;01/10/2024;-2,30;2;Catherine;Transferts;Transfert;CCP;;Autre;;;;
4641;01/10/2024;2,30;2;CCP;Transferts;Transfert;Catherine;;Autre;;;;
4642;01/10/2024;-30,00;2;Total Carburant;Frais Profesionnel;Carburant;CCP;;Autre;;;;
4643;01/10/2024;-1,80;2;ACHAT CB STATION SHELL  30.09.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4644;01/10/2024;250,00;2;Livret A;Transferts;Transfert;CCP;;Autre;;;;
4645;01/10/2024;-24,00;2;RURSUS;Alimentation;Café/Bar/Tabac;CCP;;Autre;;;;
4646;01/10/2024;-10,00;2;ACHAT CB MARIE BLACHERE 30.09.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4647;01/10/2024;-250,00;2;CCP;Transferts;Transfert;Livret A;;Autre;;;;
4648;02/10/2024;500,00;2;Livret A;Transferts;Transfert;CCP;;Autre;;;;
4649;02/10/2024;-5,00;2;ACHAT CB SARL PONANT    01.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4650;02/10/2024;-500,00;2;CCP;Transferts;Transfert;Livret A;;Autre;;;;
4651;03/10/2024;-3,00;2;CCP;Frais bancaires;Services / Abonnement;CCP;;Autre;;;;
4652;03/10/2024;-219,81;2;Catherine;Transferts;Transfert;CCP;;Autre;;;;
4653;03/10/2024;-21,75;2;CCP;Frais bancaires;Services / Abonnement;CCP;;Autre;;;;
4654;03/10/2024;10,88;2;AVANTAGE MOBILITE BANCAIRE;Autres revenus;Revenus à catégoriser;CCP;;Autre;;;;
4655;03/10/2024;-10,48;2;E.LECLERC;Frais Profesionnel;Alimentation/Restaurant;CCP;;Autre;;;;
4656;03/10/2024;219,81;2;CCP;Transferts;Transfert;Catherine;;Autre;;;;
4657;04/10/2024;100,00;2;Livret A;Transferts;Transfert;CCP;;Autre;;;;
4658;04/10/2024;-24,00;2;ACHAT CB LE SAINT LAURE 03.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4659;04/10/2024;-32,26;2;ACHAT CB TOTAL MKT FR   03.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4660;04/10/2024;-190,00;2;CARTE X8666    03/10/24 A 19H40;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4661;04/10/2024;-100,00;2;CCP;Transferts;Transfert;Livret A;;Autre;;;;
4662;05/10/2024;-50,00;2;RETRAIT DAB EXTERNE;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4663;06/10/2024;100,00;2;Livret A;Transferts;Transfert;CCP;;Autre;;;;
4664;06/10/2024;-100,00;2;CCP;Transferts;Transfert;Livret A;;Autre;;;;
4665;07/10/2024;-150,00;2;VIREMENT INSTANTANE DEBIT;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4666;07/10/2024;-44,90;2;Note de frais;Transferts;Transfert;CCP;;Autre;;;;
4667;07/10/2024;100,00;2;VIREMENT DE MR PANOUILLOT STEPHA;Autres revenus;Revenus à catégoriser;CCP;;Autre;;;;
4668;07/10/2024;100,00;2;VIREMENT DE MR PANOUILLOT STEPHA;Autres revenus;Revenus à catégoriser;CCP;;Autre;;;;
4669;07/10/2024;-17,50;2;Mc Donald;Frais Profesionnel;Alimentation/Restaurant;CCP;;Autre;;;;
4670;07/10/2024;-25,00;2;Total Carburant;Frais Profesionnel;Carburant;CCP;;Autre;;;;
4671;07/10/2024;44,90;2;CCP;Transferts;Transfert;Note de frais;;Autre;;;;
4672;08/10/2024;-400,00;2;CCP;Transferts;Transfert;Livret A;;Autre;;;;
4673;08/10/2024;-2,30;2;Catherine;Transferts;Transfert;CCP;;Autre;;;;
4674;08/10/2024;2,30;2;CCP;Transferts;Transfert;Catherine;;Autre;;;;
4675;08/10/2024;-67,00;2;ACHAT CB CTRE LECLERC D 06.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4676;08/10/2024;3865,13;2;LTC La tete cghercheuse;Traitements et salaires;Salaire net;CCP;;Autre;;;;
4677;08/10/2024;400,00;2;Livret A;Transferts;Transfert;CCP;;Autre;;;;
4678;08/10/2024;-50,00;2;CARTE X8666    05/10/24 A 18H32;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4679;08/10/2024;-223,25;2;Catherine;Transferts;Transfert;CCP;;Autre;;;;
4680;08/10/2024;-2,55;2;CDiscount;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4681;08/10/2024;223,25;2;CCP;Transferts;Transfert;Catherine;;Autre;;;;
4682;09/10/2024;-29,00;2;CDiscount;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4683;09/10/2024;-500,00;2;VIREMENT INSTANTANE A;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4684;10/10/2024;-206,61;2;Prêt auto;Transferts;Transfert;CCP;;Autre;;;;
4685;10/10/2024;206,61;2;CCP;Transferts;Transfert;Prêt auto;;Autre;;;;
4686;10/10/2024;-150,00;2;CARTE X8666    09/10/24 A 20H30;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4687;10/10/2024;-24,00;2;RURSUS;Alimentation;Café/Bar/Tabac;CCP;;Autre;;;;
4688;11/10/2024;-19,98;2;Free Mobile;Abonnement/factures;Portable;CCP;;Autre;;;;
4689;11/10/2024;-25,43;2;E.LECLERC;Frais Profesionnel;Alimentation/Restaurant;CCP;;Autre;;;;
4690;14/10/2024;-17,50;2;securycar;Auto/moto;Assurance Auto/moto;CCP;;Autre;;;;
4691;14/10/2024;-1601,01;2;Sia;Abonnement/factures;Loyer;CCP;;Autre;;;;
4692;14/10/2024;-400,00;2;VIREMENT INSTANTANE A;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4693;14/10/2024;-127,46;2;LIDL;Alimentation;Épicerie;CCP;;Autre;;;;
4694;14/10/2024;-73,20;2;ACHAT CB BUFFALO GRILL  11.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4695;14/10/2024;-57,30;2;Mc Donald;Alimentation;Restaurant;CCP;;Autre;;;;
4696;14/10/2024;-31,04;2;intermarche station;Frais Profesionnel;Carburant;CCP;;Autre;;;;
4697;14/10/2024;-17,00;2;ACHAT CB LE CH TI FOURN 11.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4698;14/10/2024;-3,00;2;ACHAT CB PHOTOMATON     11.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4699;14/10/2024;-2,10;2;ACHAT CB MAXICOFFEE GC  11.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4700;14/10/2024;-25,00;2;Total Carburant;Frais Profesionnel;Carburant;CCP;;Autre;;;;
4701;14/10/2024;-6,00;2;ACHAT CB PHOTOMATON     11.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4702;14/10/2024;-24,00;2;ACHAT CB CARRE D AS     11.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4703;15/10/2024;-25,01;2;Total Carburant;Frais Profesionnel;Carburant;CCP;;Autre;;;;
4704;16/10/2024;-24,00;2;RURSUS;Alimentation;Café/Bar/Tabac;CCP;;Autre;;;;
4705;18/10/2024;-24,23;2;E.LECLERC;Frais Profesionnel;Alimentation/Restaurant;CCP;;Autre;;;;
4706;18/10/2024;-30,00;2;E.LECLERC;Frais Profesionnel;Carburant;CCP;;Autre;;;;
4707;18/10/2024;-9,87;2;ACHAT CB FRESH          16.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4708;18/10/2024;-190,00;2;CARTE X8666    17/10/24 A 19H53;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4709;20/10/2024;-588,70;2;APPR;Frais Profesionnel;Parking/péage;BADGE ULYSS;;Autre;;;;
4710;20/10/2024;-66,80;2;Sanef;Frais Profesionnel;Parking/péage;BADGE ULYSS;;Autre;;;;
4711;21/10/2024;-24,00;2;Le Marigny;Alimentation;Café/Bar/Tabac;CCP;;Autre;;;;
4712;21/10/2024;-12,00;2;Intermarche;Alimentation;Épicerie;CCP;;Autre;;;;
4713;21/10/2024;-70,36;2;L'Olivier Assurance;Auto/moto;Assurance Auto/moto;CCP;;Autre;;;;
4714;21/10/2024;-13,50;2;ACHAT CB MARIE BLACHERE 18.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4715;21/10/2024;-4,50;2;Intermarche;Alimentation;Épicerie;CCP;;Autre;;;;
4716;21/10/2024;-12,00;2;RURSUS;Alimentation;Café/Bar/Tabac;CCP;;Autre;;;;
4717;21/10/2024;-29,27;2;Kazzo Restaurant;Frais Profesionnel;Alimentation/Restaurant;CCP;;Autre;;;;
4718;22/10/2024;-24,00;2;Carre d'as;Alimentation;Café/Bar/Tabac;CCP;;Autre;;;;
4719;22/10/2024;-19,66;2;LIDL;Alimentation;Épicerie;CCP;;Autre;;;;
4720;24/10/2024;-44,47;2;ACHAT CB CRF LENS VENDI 23.10.24;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4721;24/10/2024;-30,74;2;intermarche station;Frais Profesionnel;Carburant;CCP;;Autre;;;;
4722;06/11/2024;-35,80;2;CCP;Frais bancaires;Frais divers;CCP;;Autre;;;;
4723;06/11/2024;3483,60;2;LTC La tete cghercheuse;Traitements et salaires;Salaire net;CCP;;Autre;;;;
4724;07/11/2024;-500,00;2;VIREMENT INSTANTANE A;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4725;07/11/2024;-70,36;2;L'Olivier Assurance;Auto/moto;Assurance Auto/moto;CCP;;Autre;;;;
4726;07/11/2024;-47,49;2;Free Internet;Abonnement/factures;Internet;CCP;;Autre;;;;
4727;07/11/2024;-19,98;2;Free Mobile;Abonnement/factures;Portable;CCP;;Autre;;;;
4728;08/11/2024;-75,64;2;LIDL;Alimentation;Épicerie;CCP;;Autre;;;;
4729;08/11/2024;-68,40;2;Carter Cash;Auto/moto;Entretien/réparations;CCP;;Autre;;;;
4730;09/11/2024;-100,00;2;VIREMENT INSTANTANE DEBIT;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4731;10/11/2024;-50,00;2;VIREMENT INSTANTANE DEBIT;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4732;11/11/2024;-150,00;2;RETRAIT DAB/TPE INTERNE;Autres dépenses;Dépenses à catégoriser;CCP;;Autre;;;;
4733;26/10/2023;-60,00;2;Panouillot Stephane;Abonnement/factures;Service d'entretien;Catherine;;Autre;;;;15e/h
4734;03/11/2023;-60,00;2;Panouillot Stephane;Abonnement/factures;Service d'entretien;Catherine;;Autre;;;;15e/h
4735;10/12/2024;-11,99;0;darty;Autres dépenses;TÃ©lÃ©phonie (fixe et mobile);CCP;;Autre;;;;Abonnements & tÃ©lÃ©phonie
4736;16/12/2024;-39,99;0;free;Autres dépenses;Abonnements & tÃ©lÃ©phonie;CCP;;Autre;;;;Abonnements & tÃ©lÃ©phonie
4737;08/01/2025;-29,98;0;free mobile;Autres dépenses;TÃ©lÃ©phonie (fixe et mobile);CCP;;Autre;;;;Abonnements & tÃ©lÃ©phonie
4738;09/01/2025;-11,99;0;darty;Autres dépenses;TÃ©lÃ©phonie (fixe et mobile);CCP;;Autre;;;;Abonnements & tÃ©lÃ©phonie
4739;09/01/2025;-47,49;0;free telecom;Autres dépenses;TÃ©lÃ©phonie (fixe et mobile);CCP;;Autre;;;;Abonnements & tÃ©lÃ©phonie
4740;17/02/2025;-39,99;0;free;Autres dépenses;Abonnements & tÃ©lÃ©phonie;CCP;;Autre;;;;Abonnements & tÃ©lÃ©phonie
4741;24/02/2025;-19,98;0;free mobile;Autres dépenses;Abonnements & tÃ©lÃ©phonie;CCP;;Autre;;;;Abonnements & tÃ©lÃ©phonie
4742;23/07/2024;-2000,00;2;Catherine;Transferts;Transfert;FrenchBanq;;Autre;;;;achat voiture
4743;23/07/2024;2000,00;2;FrenchBanq;Transferts;Transfert;Catherine;;Autre;;;;achat voiture
4744;08/08/2024;-2000,00;2;Catherine;Transferts;Transfert;FrenchBanq;;Autre;;;;achat voiture
4745;08/08/2024;2000,00;2;FrenchBanq;Transferts;Transfert;Catherine;;Autre;;;;achat voiture
4746;19/04/2024;-35,00;2;TresorPublic;Auto/moto;Parking/péage;FrenchBanq;;Autre;;;;amande
4747;12/11/2024;-17,50;0;securycar;Autres dépenses;Auto / Moto - Autres;CCP;;Autre;;;;Auto & Moto
4748;19/11/2024;-37,32;0;total mkt fr;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4749;19/11/2024;-49,80;0;aprr piste;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4750;20/11/2024;-342,60;0;autoroutes du;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4751;20/11/2024;-2,50;0;regie bpnl;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4752;20/11/2024;-18,00;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4753;25/11/2024;-32,49;0;total mkt fr;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4754;26/11/2024;-20,00;0;bp;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4755;26/11/2024;-30,03;0;avia;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4756;26/11/2024;-51,30;0;APRR;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4757;26/11/2024;-49,80;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4758;26/11/2024;-18,00;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4759;27/11/2024;-18,00;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4760;05/12/2024;-10,15;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4761;09/12/2024;-25,19;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4762;10/12/2024;-206,61;0;prioris;Autres dépenses;Financement;CCP;;Autre;;;;Auto & Moto
4763;10/12/2024;-17,50;0;securycar;Autres dépenses;Auto / Moto - Autres;CCP;;Autre;;;;Auto & Moto
4764;10/12/2024;-49,80;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4765;10/12/2024;-49,80;0;aprr autoroute;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4766;10/12/2024;-15,70;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4767;10/12/2024;-50,01;0;bp;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4768;11/12/2024;-18,00;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4769;16/12/2024;-20,02;0;total mkt fr;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4770;16/12/2024;-30,00;0;total mkt fr;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4771;17/12/2024;-49,80;0;aprr villefran;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4772;17/12/2024;-15,22;0;bp;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4773;17/12/2024;-37,40;0;avia;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4774;17/12/2024;-18,00;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4775;17/12/2024;-49,80;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4776;18/12/2024;-18,00;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4777;23/12/2024;-27,81;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4778;23/12/2024;-30,03;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4779;24/12/2024;-18,00;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4780;24/12/2024;-49,80;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4781;24/12/2024;-36,99;0;carrefour;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4782;10/01/2025;-206,61;0;prioris;Autres dépenses;Financement;CCP;;Autre;;;;Auto & Moto
4783;10/01/2025;-17,50;0;securycar;Autres dépenses;Auto / Moto - Autres;CCP;;Autre;;;;Auto & Moto
4784;13/01/2025;-10,02;0;auchan;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4785;13/01/2025;-24,95;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4786;13/01/2025;-25,25;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4787;13/01/2025;-20,02;0;CERTAS ESSOF125 4245590;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4788;14/01/2025;-49,80;0;aprr autoroute;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4789;14/01/2025;-6,85;0;bp;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4790;14/01/2025;-18,00;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4791;14/01/2025;-49,80;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4792;14/01/2025;-29,88;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4793;15/01/2025;-18,00;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4794;16/01/2025;-20,00;0;bp;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4795;16/01/2025;-8,15;0;bp;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4796;17/01/2025;-6,65;0;bp;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4797;20/01/2025;-3,30;0;relais troyesples;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4798;20/01/2025;-25,00;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4799;20/01/2025;-21,29;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4800;21/01/2025;-49,80;0;aprr autoroute;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4801;21/01/2025;-15,03;0;bp;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4802;22/01/2025;-16,10;0;avia;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4803;22/01/2025;-18,00;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4804;22/01/2025;-49,80;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4805;22/01/2025;-18,00;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4806;22/01/2025;-41,12;0;avia;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4807;27/01/2025;-27,25;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4808;28/01/2025;-49,80;0;aprr villefran;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4809;28/01/2025;-16,10;0;avia;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4810;28/01/2025;-10,84;0;bp;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4811;28/01/2025;-26,26;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4812;28/01/2025;-40,12;0;bp;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4813;29/01/2025;-4,51;0;bp;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4814;29/01/2025;-16,30;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4815;29/01/2025;-49,80;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4816;29/01/2025;-16,30;0;sanef;Auto/moto;Parking/péage;CCP;;Autre;;;;Auto & Moto
4817;30/01/2025;-7,08;0;bp;Auto/moto;Carburant;CCP;;Autre;;;;Auto & Moto
4818;31/01/2025;-38,71;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4819;03/02/2025;-49,80;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4820;03/02/2025;-5,50;0;shell;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4821;04/02/2025;-18,00;0;sanef;Auto/moto;Parking/péage;BoursoBanqu;;Autre;;;;Auto & Moto
4822;11/02/2025;-10,00;0;bp;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4823;14/02/2025;-7,00;0;bp;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4824;17/02/2025;-31,69;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4825;17/02/2025;-30,00;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4826;18/02/2025;-27,62;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4827;18/02/2025;-30,34;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4828;20/02/2025;-10,00;0;bp;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4829;20/02/2025;-6,90;0;bp;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4830;21/02/2025;-28,00;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4831;24/02/2025;-27,23;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4832;25/02/2025;-32,40;0;total;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4833;27/02/2025;-31,52;0;leclerc;Auto/moto;Carburant;BoursoBanqu;;Autre;;;;Auto & Moto
4834;12/11/2024;-206,61;0;prioris;Auto/moto;Achat auto/moto;CCP;;Prélèvement;;;;Auto & Moto/financement
4835;15/10/2023;-50,00;2;Brandon;Divers;Cadeaux;FrenchBanq;;Autre;;;;batheme
4836;03/10/2022;-79,96;2;David Malbranque;Transferts;Transfert;FrenchBanq;;Autre;;;;Cadeau Mag
4837;03/10/2022;79,96;2;FrenchBanq;Transferts;Transfert;David Malbranque;;Autre;;;;Cadeau Mag
4838;29/11/2024;-30,00;0;cheque n 2054882;Autres dépenses;ChÃ¨ques;BoursoBanqu;;Autre;;;;ChÃ¨ques
4839;11/02/2025;-15,22;0;cheque n 2054885;Autres dépenses;ChÃ¨ques;BoursoBanqu;;Autre;;;;ChÃ¨ques
4840;17/06/2024;-324,29;2;Catherine;Transferts;Transfert;FrenchBanq;;Autre;;;;console erwan
4841;17/06/2024;324,29;2;FrenchBanq;Transferts;Transfert;Catherine;;Autre;;;;console erwan
4842;25/05/2023;1000,00;2;Catherine;Autres revenus;Prêt Personel;Catherine;;Autre;;;;Credit auto
4843;01/08/2023;-163,49;2;Ajustement Du Compte;Divers;Retrait d'espèces;Retrait d'Espèces;;Autre;;;;Credit auto
4844;30/11/2023;-155,00;2;Ajustement Du Compte;Divers;Retrait d'espèces;Retrait d'Espèces;;Autre;;;;Credit auto
4845;11/02/2025;1137,70;0;virement btp prevoyance prestations;Autres revenus;Epargne financiÃ¨re (retraite,;BoursoBanqu;;Autre;;;;DÃ©penses d'Ã©pargne
4846;11/12/2024;-517,00;0;virement instantane a saison adeline;Autres dépenses;Education & Famille - Autres;CCP;;Autre;;;;Education & Famille
4847;09/01/2025;-500,00;0;virement instantane a saison adeline;Autres dépenses;Education & Famille - Autres;CCP;;Autre;;;;Education & Famille
4848;13/01/2025;-150,00;0;virement instantane a saison adeline;Autres dépenses;Education & Famille - Autres;CCP;;Autre;;;;Education & Famille
4849;14/02/2025;-175,00;0;virement instantane a saison adeline;Autres dépenses;Education & Famille - Autres;CCP;;Autre;;;;Education & Famille
4850;14/02/2025;-534,00;0;virement instantane a saison adeline;Autres dépenses;Education & Famille - Autres;CCP;;Autre;;;;Education & Famille
4851;16/11/2022;-68,05;2;Engie;Abonnement/factures;Electricité;FrenchBanq;;Autre;;;;facture souscription
4852;12/11/2024;-533,67;0;sia;Autres dépenses;Loyers, Charges;CCP;;Autre;;;;Logement
4853;15/11/2024;-50,73;0;engie;Autres dépenses;Energie (Ã©lectricitÃ©, gaz, f;CCP;;Autre;;;;Logement
4854;18/11/2024;-145,58;0;engie;Autres dépenses;Energie (Ã©lectricitÃ©, gaz, f;CCP;;Autre;;;;Logement
4855;10/12/2024;-533,67;0;sia;Autres dépenses;Loyers, Charges;CCP;;Autre;;;;Logement
4856;10/01/2025;-534,99;0;sia;Autres dépenses;Loyers, Charges;CCP;;Autre;;;;Logement
4857;17/02/2025;-145,58;0;engie;Autres dépenses;Energie (Ã©lectricitÃ©, gaz, f;CCP;;Autre;;;;Logement
4858;17/02/2025;-160,72;0;HPY*CABOT FF;Autres dépenses;Assurance habitation et RC;BoursoBanqu;;Autre;;;;Logement
4859;24/02/2025;-84,24;0;action;Autres dépenses;Logement - Autres;CCP;;Autre;;;;Logement
4860;12/11/2024;-26,50;0;mc donald's;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4861;12/11/2024;-25,00;0;tacos;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4862;14/11/2024;-1,90;0;tao carvin;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4863;14/11/2024;-2,90;0;tao carvin;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4864;14/11/2024;-31,20;0;tao carvin;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4865;18/11/2024;-48,30;0;mc donald's;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4866;19/11/2024;-5,50;0;mc donald's;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4867;20/11/2024;-8,70;0;mc donald's;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4868;25/11/2024;-22,60;0;mc donald's;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4869;27/11/2024;-6,00;0;mc donald's;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4870;02/12/2024;-24,00;0;le galline;Autres dépenses;Restaurants, bars, discothÃ¨qu;BoursoBanqu;;Autre;;;;Loisirs et sorties
4871;05/12/2024;-24,00;0;le galline;Autres dépenses;Restaurants, bars, discothÃ¨qu;BoursoBanqu;;Autre;;;;Loisirs et sorties
4872;16/12/2024;-36,00;0;tigo;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
4873;17/12/2024;-7,40;0;mc donald's;Autres dépenses;Restaurants, bars, discothÃ¨qu;CCP;;Autre;;;;Loisirs et sorties
